Client ID,Ciudad,Categoría de dispositivo,Marca del dispositivo móvil,Navegador,producto,Dominio del emplazamiento,Sistema operativo,Número de páginas vistas únicas,Sesiones,leadDrakkar (Goal 19 Completions),Transacciones,First billed
255652166.1555409260,Seville,mobile,Huawei,Chrome,trendly,youtube.com,Android,3,1,1,1,1
383120476.1549567225,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.mysap.comodescargarmusicavideosguia,Android,3,1,1,1,1
303304010.1556115297,Barcelona,mobile,Huawei,Chrome,cocinatop,elmundo.es,Android,3,1,1,1,1
628196659.1553767816,Seville,mobile,Samsung,Samsung Internet,playweez,mobileapp::2-com.androbaby.game2048,Android,3,1,1,1,1
295055132.1557008127,Seville,mobile,Huawei,Chrome,trendly,elcomercio.pe,Android,3,1,1,1,1
422276072.1517993688,Barcelona,mobile,Apple,Safari (in-app),musiqradio,blastingpop.com,iOS,3,1,1,1,1
648746789.1549162268,Valencia,mobile,Samsung,Chrome,musiqradio,mobileapp::2-com.sky.free.music,Android,3,1,1,1,1
171725876.1549711501,Madrid,mobile,Apple,Safari,playweez,mobileapp::1-1387462487,iOS,3,1,1,1,1
897003871.1567187299,Zaragoza,mobile,Apple,Safari,playup,youtube.com,iOS,3,1,1,1,1
192286681.1550767313,Barcelona,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.roidapp.photogrid,Android,3,1,1,1,0
994212019.1553813967,Seville,mobile,Samsung,Chrome,trendly,tipchasers.com,Android,3,2,1,1,0
641840957.1550260299,Madrid,mobile,LG,Chrome,trendly,periodistadigital.com,Android,3,1,1,1,1
851785712.1556791001,Valencia,mobile,BQ,Chrome,trendly,lapandereta.es,Android,3,1,1,1,1
238580420.1556977289,Zaragoza,mobile,Samsung,Chrome,playup,tilllate.es,Android,3,1,1,1,1
968657380.1544301533,Vigo,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,3,1,1,1,1
576981560.1549485571,Madrid,mobile,Apple,Safari,clicnscores,mobileapp::1-336435697,iOS,3,1,1,1,1
929463761.1560540607,Seville,mobile,Samsung,Chrome,playup,youtube.com,Android,3,1,1,1,1
924441651.1509984109,Seville,mobile,Apple,Safari,unlimitedvideos,mobileapp::1-1118543208,iOS,3,1,1,1,1
246907263.1551832391,Zaragoza,mobile,Huawei,Chrome,clicnscores,okdiario.com,Android,3,1,1,1,1
909307941.1553727819,Madrid,mobile,(not set),Android Webview,taromancia,mobileapp::2-com.parallelspace.dualapp,Android,3,1,1,1,0
893855436.1554991036,Zaragoza,mobile,Huawei,Chrome,playweez,sonrieparavivirmejor.com,Android,3,1,1,1,1
622649416.1549118095,Madrid,tablet,Samsung,Samsung Internet,playweez,mobileapp::2-com.e3games.wordsearchspanish,Android,3,1,1,1,1
268661927.1545996284,Barcelona,mobile,Huawei,Chrome,ponelvideo,readbakery.com,Android,3,1,1,1,1
531536370.1546621157,Zaragoza,mobile,Huawei,Chrome,musiqradio,youtube.com,Android,3,1,1,1,1
975482532.1543325085,Seville,mobile,Apple,Safari,clicnscores,rae.es,iOS,3,1,1,1,1
578363446.1548620779,Madrid,mobile,Nokia,Chrome,playup,mobileapp::2-music.musicplayer.blue,Android,3,1,1,1,0
877977205.1566050101,Valencia,mobile,Apple,Safari,trendly,youtube.com,iOS,3,1,1,1,1
761020093.1557161293,Valladolid,mobile,Samsung,Android Webview,trendly,spotlightstories.co,Android,3,1,1,1,1
531532798.1565992640,Barcelona,mobile,Samsung,Samsung Internet,playweez,youtube.com,Android,3,1,1,1,0
529917731.1547317557,Valladolid,mobile,Huawei,Chrome,playweez,mobileapp::2-best.photo.app.besthairstyles,Android,3,1,1,1,1
492281897.1561808261,Barcelona,mobile,Samsung,Android Webview,trendly,horoscoponegro.com,Android,3,1,1,1,1
861276228.1553805996,Barcelona,mobile,Huawei,Android Webview,cocinatop,jajajaenchiste.us,Android,3,1,1,1,1
592841249.1554689858,Valencia,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.photogrid.photoeditorcollage.photocollagepro,Android,3,1,1,1,0
607557486.1533861383,Malaga,mobile,Apple,Safari,ponelvideo,okdiario.com,iOS,3,1,1,1,1
795909395.1555183702,Madrid,mobile,Huawei,Chrome,playweez,mundoprimaria.com,Android,3,1,1,1,1
264975083.1555016552,Madrid,mobile,Wiko,Chrome,unlimitedvideos,elconfidencial.com,Android,3,1,1,1,1
699934575.1553682337,Valladolid,mobile,BQ,Chrome,playup,mobileapp::2-ar.com.basejuegos.simplealarm,Android,3,1,1,1,1
589468261.1568899087,Seville,mobile,Samsung,Samsung Internet,cocinatop,mobileapp::2-abraj.live,Android,3,1,1,1,0
300802097.1554051639,Seville,mobile,Samsung,Chrome,playweez,strawgame.com,Android,3,1,1,1,1
338682244.1555417712,Zaragoza,mobile,Huawei,Chrome,unlimitedvideos,todopapas.com,Android,3,1,1,1,1
731143881.1551822173,Seville,mobile,Huawei,Chrome,clicnscores,mundodeportivo.com,Android,3,1,1,1,1
505447280.1553603854,Valencia,mobile,Huawei,Chrome,playweez,mobileapp::2-music.piano.game.tiles.black.master.magic.vn.tro.choi.amnhac,Android,3,1,1,1,1
861675257.1555858780,Seville,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.jndwork.weather.forecast.channel.dailyforecast.liveradarmaps,Android,3,1,1,1,1
304710886.1551475788,(not set),mobile,Vodafone,Chrome,cocinatop,nutritelia.com,Android,3,1,1,1,1
869962203.1548057306,Madrid,mobile,Huawei,Chrome,canaltv,dieselogasolina.com,Android,3,1,1,1,1
420122283.1546512276,Seville,mobile,LG,Chrome,musiqradio,mobileapp::2-com.themasterapp.musicadelos708090gratis,Android,3,1,1,1,1
990445788.1554827009,Valencia,mobile,Apple,Safari,ponelvideo,lolitalapastelera.com,iOS,3,1,1,1,1
667784018.1548882144,Madrid,mobile,Vivo,Android Webview,clicnscores,tvanda.com,Android,3,1,1,1,0
180885257.1565986262,Seville,mobile,Samsung,Chrome,clicnscores,lavanguardia.com,Android,3,1,1,1,1
517573381.1552209076,Seville,mobile,(not set),Android Webview,musiqradio,rumbasalsaweb.com,Android,3,1,1,1,1
311313719.1567974488,Malaga,mobile,Huawei,Chrome,trendly,mobileapp::2-com.resultadosfutbol.mobile,Android,3,1,1,1,1
396246474.1551994923,Zaragoza,mobile,Huawei,Chrome,playweez,playstoreapkfree.com,Android,3,1,1,1,0
218124508.1549484960,Seville,mobile,Xiaomi,Chrome,ponelvideo,elcomercio.pe,Android,3,1,1,1,1
861691232.1548537356,Seville,mobile,Samsung,Samsung Internet,canaltv,youtube.com,Android,3,1,1,1,1
198461040.1554037730,Valencia,mobile,Alcatel,Android Webview,taromancia,tuhoroscopodehoy.com,Android,3,1,1,1,1
458655117.1553806949,Seville,mobile,LG,Chrome,clicnscores,mobileapp::2-es.eltiempo.weatherapp,Android,3,1,1,1,1
687636314.1562071536,Valladolid,mobile,Vodafone,Chrome,trendly,yourquiz.me,Android,3,1,1,1,1
660197709.1550402947,Valencia,mobile,Huawei,Android Browser,unlimitedvideos,mobileapp::2-com.atpc,Android,3,1,1,1,1
831655611.1554146649,Zaragoza,mobile,Samsung,Android Webview,taromancia,eltiempoenespana.com,Android,3,1,1,1,0
786145452.1551896774,Valladolid,mobile,Huawei,Chrome,taromancia,qmiran.com,Android,3,1,1,1,0
672315068.1550264189,(not set),mobile,LG,Chrome,musiqradio,cuatro.com,Android,3,1,1,1,1
712656319.1554426840,Barcelona,mobile,Samsung,Android Webview,playweez,gyantak.com,Android,3,1,1,1,1
338569310.1554035932,Madrid,mobile,Huawei,Chrome,taromancia,mobileapp::2-com.callerscreen.color.phone.ringtone.flash,Android,3,1,1,1,1
424908091.1555414297,Valencia,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.threeheads.tuny.music.player.youtube,Android,3,1,1,1,0
880853426.1560882566,Madrid,mobile,Huawei,Android Webview,trendly,digitalsevilla.com,Android,3,1,1,1,1
416702516.1555863775,Valladolid,mobile,Huawei,Chrome,playup,youtube.com,Android,3,1,1,1,1
856654308.1553655117,Madrid,mobile,Sony,Chrome,musiqradio,radio-espana.com,Android,3,1,1,1,1
376523057.1547358370,Valencia,mobile,Samsung,Chrome,taromancia,amigasmadrid.com,Android,3,1,1,1,0
666594181.1572279550,Barcelona,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,3,1,1,1,1
122346735.1555200436,Madrid,mobile,Alcatel,Android Webview,cocinatop,querecetas.com,Android,3,1,1,1,0
860363450.1572284135,Barcelona,mobile,Apple,Safari,playup,youtube.com,iOS,3,1,1,1,1
137661123.1552852301,Madrid,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.sky.free.music,Android,3,1,1,1,1
839429823.1566892665,Seville,mobile,Samsung,Chrome,playup,youtube.com,Android,3,1,1,1,1
666365850.1555727861,Valencia,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-video.downloader.videodownloader,Android,3,1,1,1,0
228032274.1540135511,Seville,mobile,Huawei,Chrome,musiqradio,youtube.com,Android,3,1,1,1,1
539440017.1553802256,Seville,mobile,Huawei,Android Webview,cocinatop,buscadordetrabajo.es,Android,3,1,1,1,1
566792898.1553607293,Madrid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.hyperspeed.rocketclean.pro,Android,3,1,1,1,0
201517223.1555828324,Barcelona,mobile,Samsung,Chrome,unlimitedvideos,albumcancionyletra.com,Android,3,1,1,1,1
330555483.1548440836,Barcelona,mobile,Xiaomi,Android Webview,playweez,jimook.com,Android,3,1,1,1,1
955298190.1537126024,Seville,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,3,1,1,1,0
195860615.1572551414,Valladolid,mobile,Apple,Safari,trendly,mobileapp::1-441457218,iOS,3,1,1,1,1
611688832.1553782906,Valladolid,mobile,Xiaomi,Chrome,unlimitedvideos,rincondelvago.com,Android,3,1,1,1,1
927959734.1548174063,Madrid,mobile,Samsung,Chrome,canaltv,youtube.com,Android,3,1,1,1,1
773048854.1565108030,Valencia,mobile,Huawei,Chrome,playup,7tvregiondemurcia.es,Android,3,1,1,1,1
985987619.1550432086,Valladolid,mobile,Samsung,Samsung Internet,playweez,bffmeter.com,Android,3,1,1,1,1
232276951.1550830430,Madrid,mobile,ZTE,Chrome,musiqradio,mobileapp::2-com.mp3.music.player.invenio,Android,3,1,1,1,0
598945772.1554325196,Madrid,mobile,Samsung,Samsung Internet,clicnscores,youtube.com,Android,3,1,1,1,1
377275830.1545302937,Madrid,mobile,BQ,Chrome,trendly,elespanol.com,Android,3,1,1,1,1
596546611.1551311168,(not set),mobile,(not set),Android Webview,musiqradio,mobileapp::2-me.pou.app,Android,3,1,1,1,0
194512111.1555359497,Barcelona,mobile,Apple,Safari,clicnscores,tvgolazo.com,iOS,3,1,1,1,0
362024165.1555768269,Valladolid,mobile,Samsung,Samsung Internet,clicnscores,footnews.be,Android,3,1,1,1,1
664830204.1552742899,Seville,mobile,Huawei,Chrome,unlimitedvideos,mp3-gratis.tk,Android,3,1,1,1,0
338558479.1555106359,Madrid,mobile,Sony,Chrome,trendly,mobileapp::2-com.waplogmatch.social,Android,3,2,1,1,0
823139002.1512841827,Seville,mobile,Samsung,Chrome,cocinatop,youtube.com,Android,3,1,1,1,1
713867427.1572090895,Valencia,mobile,Xiaomi,Chrome,cocinatop,tripadvisor.es,Android,3,1,1,1,1
823400367.1509504079,Valencia,mobile,BQ,Chrome,playweez,mobileapp::2-com.msmg.animalspuzzledos,Android,3,1,1,1,0
186186649.1549995591,Valencia,mobile,Huawei,Chrome,playweez,youtube.com,Android,3,1,1,1,1
496975008.1553625938,Alcala de Henares,mobile,Samsung,Android Webview,taromancia,espanadiario.es,Android,3,1,1,1,1
719026219.1549126126,Madrid,mobile,(not set),Chrome,clicnscores,interia.pl,Android,3,1,1,1,1
739769419.1553938477,Valencia,mobile,Motorola,Chrome,playweez,descargarbrawlstars.club,Android,3,1,1,1,1
1495395457297.3741716941660578,Barcelona,mobile,Apple,Safari,musiqradio,youtube.com,iOS,3,1,1,1,1
869501923.1554062994,Seville,mobile,Huawei,Chrome,cocinatop,restaurantguru.com,Android,3,1,1,1,1
818426442.1549887095,Seville,mobile,Huawei,Chrome,playweez,elcofredeldinero.com,Android,3,1,1,1,1
907212202.1554715838,Valencia,mobile,Samsung,Samsung Internet,playweez,uptodown.com,Android,3,1,1,1,1
180374012.1558115764,Seville,mobile,Huawei,Chrome,cocinatop,mobileapp::2-com.andresapps.jugosmedicinales,Android,3,1,1,1,1
163733954.1557838815,Madrid,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.dywx.larkplayer,Android,3,1,1,1,1
159504057.1565202501,Seville,mobile,LG,Chrome,unlimitedvideos,eldiariodetriana.es,Android,3,1,1,1,1
324893108.1555274937,Zaragoza,mobile,Xiaomi,Chrome,trendly,mobileapp::2-flipboard.app,Android,3,1,1,1,1
452830878.1552855567,Valladolid,mobile,Samsung,Samsung Internet,unlimitedvideos,lavozdegalicia.es,Android,3,1,1,1,1
305133693.1557679320,Alcala de Henares,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.photo.videos.slideshow.music,Android,3,1,1,1,1
344797471.1554054374,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.photovideomp3.jam3sowar.aghaniwasowar,Android,3,1,1,1,0
310828892.1572193284,Zaragoza,mobile,LG,Chrome,playup,mobileapp::2-com.nice.accurate.weather,Android,3,1,1,1,1
614063336.1563097849,Valencia,mobile,Huawei,Chrome,unlimitedvideos,youtube.com,Android,3,1,1,1,1
678343427.1553779565,Valladolid,mobile,Samsung,Chrome,taromancia,diariocritico.com,Android,3,1,1,1,1
326891166.1549831787,Seville,mobile,LG,Chrome,ponelvideo,youtube.com,Android,3,1,1,1,1
325713675.1554607290,Valladolid,mobile,Alcatel,Android Webview,unlimitedvideos,novedadesdom.xyz,Android,3,1,1,1,1
607584006.1547210538,Madrid,mobile,Huawei,Chrome,playweez,all-free-download.com,Android,3,1,1,1,1
399927137.1553802661,Valladolid,mobile,Samsung,Chrome,cocinatop,elpais.com,Android,3,1,1,1,1
707210178.1559480297,Valladolid,mobile,Samsung,Chrome,trendly,elmundo.es,Android,3,1,1,1,1
848047289.1566328978,Zaragoza,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-hd.video.downloader.app.hdvideodownloaderapp,Android,3,1,1,1,1
320607723.1552235509,Seville,mobile,Apple,Safari,clicnscores,youtube.com,iOS,3,1,1,1,1
529483479.1553899522,Seville,mobile,Sony,Android Webview,taromancia,tuhoroscopodehoy.com,Android,3,1,1,1,1
448547457.1554033293,Alcala de Henares,mobile,Samsung,Chrome,cocinatop,ofertero.es,Android,3,1,1,1,1
886369682.1555606339,Barcelona,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,3,1,1,1,1
286774918.1549299054,Seville,mobile,Samsung,Chrome,cocinatop,directoalpaladar.com,Android,3,1,1,1,1
383339914.1539975694,Barcelona,mobile,Samsung,Android Webview,playweez,buen-saber.com,Android,3,1,1,1,1
587986985.1549995724,Madrid,mobile,Huawei,Chrome,trendly,eldiario.es,Android,3,1,1,1,1
874304942.1567766397,Barcelona,mobile,Alcatel,Chrome,playup,youtube.com,Android,3,1,1,1,0
449468076.1554049259,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.gpower.pixelart,Android,3,1,1,1,1
462980496.1561733111,Zaragoza,mobile,Huawei,Chrome,trendly,okdiario.com,Android,3,1,1,1,1
603789053.1546096552,Barcelona,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-in.miband.mibandapp,Android,3,1,1,1,1
178767352.1561926757,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.sandbox.numbercoloring.pixelart,Android,3,1,1,1,1
234750735.1551009118,Barcelona,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,3,1,1,1,0
990788920.1553848349,Seville,mobile,Samsung,Chrome,musiqradio,ondacero.es,Android,3,1,1,1,1
347325321.1550169098,Valencia,mobile,Huawei,Chrome,cocinatop,directoalpaladar.com,Android,3,1,1,1,1
425447059.1555144151,Valencia,mobile,Xiaomi,Chrome,unlimitedvideos,news-r.ru,Android,3,1,1,1,0
855125452.1564613919,Madrid,mobile,Samsung,Chrome,trendly,mobileapp::2-com.prankbuzz.wifihacker,Android,3,1,1,1,1
156605873.1542552971,Valencia,mobile,Sony,Chrome,unlimitedvideos,donbalon.com,Android,3,1,1,1,1
558198287.1550222437,Madrid,mobile,Huawei,Chrome,canaltv,youtube.com,Android,3,1,1,1,1
583199532.1554036732,Barcelona,mobile,Huawei,Chrome,cocinatop,accuweather.com,Android,3,1,1,1,1
830523199.1550342769,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.ninja.mys,Android,3,1,1,1,0
568275134.1555671204,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.andromo.dev540689.app521031,Android,3,1,1,1,1
715914278.1567177250,Seville,mobile,Samsung,Chrome,clicnscores,periodistadigital.com,Android,3,1,1,1,1
175528907.1550430179,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,efesalud.com,Android,3,1,1,1,1
374280723.1546959313,Madrid,mobile,Huawei,Chrome,musiqradio,mobileapp::2-com.radiofmam.freebroadcasters,Android,3,1,1,1,1
368069450.1550605125,Madrid,mobile,Apple,Safari (in-app),playweez,querisatv.com,iOS,3,1,1,1,1
843944312.1550291042,Alcala de Henares,mobile,Huawei,Chrome,canaltv,youtube.com,Android,3,1,1,1,1
920376878.1555587900,Zaragoza,mobile,BQ,Chrome,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,3,1,1,1,0
458755366.1553281978,Alcala de Henares,mobile,Samsung,Samsung Internet,clicnscores,accuweather.com,Android,3,1,1,1,1
101273467.1554046651,Zaragoza,mobile,Huawei,Chrome,clicnscores,espn.com,Android,3,1,1,1,0
679689288.1550223563,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-vaibhav.tech.smartiptv,Android,3,1,1,1,1
123190524.1550427022,Valladolid,mobile,Huawei,Chrome,canaltv,youtube.com,Android,3,1,1,1,0
698275893.1550596014,Valladolid,mobile,Nokia,Chrome,playweez,mobileapp::2-com.humor.talking.raptor,Android,3,1,1,1,1
883548331.1554822213,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,6amn.com,Android,3,1,1,1,1
192371363.1520005584,Seville,mobile,Huawei,Chrome,playweez,youtube.com,Android,3,1,1,1,1
363781521.1541943653,Madrid,mobile,Samsung,Samsung Internet,playup,elgoldigital.com,Android,3,1,1,1,1
493496573.1567606478,Seville,mobile,Huawei,Chrome,unlimitedvideos,mp3-gratis.tk,Android,3,1,1,1,1
391106059.1554071418,Valladolid,mobile,Huawei,Android Webview,unlimitedvideos,lne.es,Android,3,1,1,1,1
387300351.1552569330,Madrid,mobile,Apple,Safari,playweez,fandom.com,iOS,3,1,1,1,1
127470609.1553692674,Seville,mobile,Xiaomi,Chrome,musiqradio,musiczine.es,Android,3,1,1,1,0
182972941.1542634260,Valencia,mobile,LG,Chrome,ponelvideo,youtube.com,Android,3,1,1,1,1
782034198.1540929403,Madrid,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-net.zedge.android,Android,3,1,1,1,1
109226116.1553796158,Madrid,mobile,Sony,Chrome,unlimitedvideos,cadenadial.com,Android,3,1,1,1,1
637344529.1549726692,Madrid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,3,1,1,1,1
345891804.1550190988,Zaragoza,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.gusmar.tonosflamencos,Android,3,1,1,1,0
926087326.1564863380,Valladolid,mobile,Samsung,Android Webview,unlimitedvideos,computerhoy.com,Android,3,1,1,1,1
170042072.1531368584,Barcelona,mobile,Samsung,Chrome,unlimitedvideos,republica.com,Android,3,1,1,1,1
318648947.1536075901,Valencia,mobile,Samsung,Samsung Internet,playup,elmundo.es,Android,3,1,1,1,1
784239122.1540056288,Madrid,mobile,Samsung,Chrome,clicnscores,larepublica.pe,Android,3,1,1,1,1
520111876.1565813925,Seville,mobile,Huawei,Chrome,playup,youtube.com,Android,3,1,1,1,1
291988397.1532987424,Alcala de Henares,mobile,(not set),Chrome,playweez,juegos.com,Android,3,1,1,1,1
801797474.1555855849,Seville,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.dragonsfeel,Android,3,1,1,1,1
401672193.1502978453,Madrid,mobile,Wiko,Chrome,playweez,quiztest.me,Android,3,1,1,1,1
420659070.1553979639,Barcelona,mobile,Nokia,Chrome,musiqradio,sport.es,Android,3,1,1,1,1
430554617.1553694707,Seville,mobile,Huawei,Chrome,playweez,friendshipbond.com,Android,3,1,1,1,0
182933897.1564914060,Barcelona,mobile,Huawei,Chrome,trendly,mobileapp::2-com.foreverbilisim.sevgilibul,Android,3,1,1,1,0
791274751.1554050202,Seville,mobile,BQ,Chrome,ponelvideo,meteosat.com,Android,3,1,1,1,0
652949670.1561314815,Barcelona,mobile,Alcatel,Chrome,clicnscores,youtube.com,Android,3,1,1,1,1
465554267.1549636574,Valladolid,mobile,Samsung,Samsung Internet,trendly,elle.com,Android,3,1,1,1,1
312944091.1544604721,Valencia,mobile,Samsung,Chrome,ponelvideo,cotilleo.es,Android,3,1,1,1,1
286135847.1554743138,Barcelona,mobile,Meizu,Chrome,trendly,mobileapp::2-com.chanel.weather.forecast.accu,Android,3,1,1,1,1
984280763.1550996849,Madrid,mobile,Apple,Safari,musiqradio,radio-espana.es,iOS,3,1,1,1,1
232529519.1553600982,Valencia,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-net.zedge.android,Android,3,1,1,1,0
351175710.1563911966,Seville,mobile,Xiaomi,Chrome,trendly,youtube.com,Android,3,1,1,1,1
111608263.1562011617,Valencia,mobile,Xiaomi,Chrome,trendly,anonymous.google,Android,3,1,1,1,1
990391349.1550428466,Seville,mobile,Apple,Safari (in-app),trendly,europapress.es,iOS,3,1,1,1,1
969950593.1559518355,Valladolid,mobile,Samsung,Chrome,cocinatop,bles.com,Android,3,1,1,1,1
652571172.1555094675,Seville,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-equalizer.bassbooster,Android,3,1,1,1,1
689516948.1530123454,Valencia,mobile,BQ,Chrome,clicnscores,mundodeportivo.com,Android,3,1,1,1,1
958583537.1550962683,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,skylinewebcams.com,Android,3,2,1,1,1
298196019.1548876781,Seville,mobile,Samsung,Android Webview,taromancia,valencia-diari.com,Android,3,1,1,1,1
976289009.1546882994,Madrid,mobile,Samsung,Chrome,canaltv,radiosbg.com,Android,3,1,1,1,1
891189798.1553715143,Madrid,mobile,ZTE,Chrome,taromancia,quickgame.top,Android,3,1,1,1,0
367231637.1550695835,Alcala de Henares,mobile,Samsung,Chrome,clicnscores,mobileapp::2-tv.peel.app,Android,3,1,1,1,0
